user_id,promo_code,used_at,used_promo
7bd0aab4-9453-482c-a4cb-c32e1fb6c9c1,4752,2023-11-02 14:35:56.788266,True
41300bd7-f8fd-472a-9b70-73f2bd5b08ca,5346,2023-09-24 23:08:48.135756,True
ad02d519-4194-4141-8124-ae7ad8c18ace,5524,2023-06-12 18:34:29.083459,True
5d75193b-1775-4680-9a85-5b3630f3e191,4317,2023-12-13 21:45:39.820258,True
3c335d38-c7c7-4217-a930-aa700c532fda,7881,2023-07-18 08:26:44.148136,True
85c07e43-fa6b-450e-ba1d-438b8f7f0cae,6210,2024-03-14 06:37:20.210063,True
ac47224e-dc17-4d70-b17f-98a1954e29cd,5644,2023-09-23 07:42:37.543799,True
cd242b30-5312-4146-b1d1-84f724b32cc6,7480,2023-07-12 01:59:12.506968,True
44d9f97b-7d8c-4425-ab85-b54472d0404c,4607,2023-10-18 07:56:59.172441,True
99c271d8-1aab-4fe9-abeb-80dff68807c8,7067,2024-03-07 22:00:09.954529,True
ece1e4c0-fef8-4867-86fb-bb56ba95ef7d,5840,2024-02-18 21:54:44.673448,True
30971b40-5d75-490e-a5d6-a63bf87a8c26,2188,2024-01-17 14:12:08.036963,True
ca8ad693-b316-4e95-a538-036894dcc6b0,3648,2023-07-28 16:27:27.954548,True
b066961e-53c0-44bc-990b-ebbd33580651,5843,2023-10-21 00:25:49.131708,True
fe0c6595-2e22-4a47-91f6-287de7d95c37,6331,2024-01-28 21:49:39.705008,True
f4da5555-af66-4f85-9c33-b2060b25cc01,6973,2023-10-25 11:47:42.707539,True
c47aced6-23e6-4ad5-9b56-7707d136f786,4722,2023-09-09 21:35:46.934409,True
ec1f42fd-63a0-4961-ade2-3be26140cf6b,8552,2024-05-02 20:31:21.568042,True
999de978-e855-4913-96ca-d6aa946df60e,1737,2023-07-17 19:05:59.364413,True
86f8f5fd-4476-401a-96cf-1526dc85d407,9362,2023-10-14 12:01:16.597074,True
6421ff56-7f28-4e06-8cbc-3b767918f487,7012,2023-07-11 14:44:25.456031,True
b302fa62-3d2a-483f-9d3b-7a2676c1a551,1703,2023-05-13 05:50:33.148472,True
57a6263c-ff3e-472b-bb8b-d96ac218d774,8032,2023-09-23 19:39:48.914045,True
1772981c-b2d7-4a7f-a939-53a68cd97b84,9048,2023-05-24 21:05:46.187800,True
81b89ce4-8739-4866-81ce-4ebc99e91b81,1442,2023-11-09 06:18:09.428010,True
59ba8a8d-d672-4136-9771-c677ba4d115f,7691,2024-04-18 15:08:03.987556,True
f8f2abb8-069e-47ba-9af9-b71fe9d30c49,8351,2023-11-03 02:40:07.542683,True
28bf3af6-d3ed-41a9-8426-d091340a652c,5306,2023-05-12 04:26:41.900256,True
121b0a4f-8125-4218-a5d0-6a8ec751df10,2140,2023-10-29 08:14:44.103548,True
e5a0e72e-92d5-4411-aa9f-111408100b38,7861,2023-06-30 22:56:00.168120,True
89ad5c48-0be6-4814-b84e-55a895f5be2c,7434,2024-04-02 03:15:36.490329,True
c201f1f9-2161-477d-867b-360fbb80de10,7910,2024-03-17 13:31:12.990687,True
5727706f-a57c-48a3-8dbe-e4ffc23c8d78,1576,2023-12-30 04:29:04.602672,True
2ea62bdf-39e9-4f10-bde1-b82334502cab,4635,2023-06-22 01:44:28.718300,True
255494e8-7d29-47fc-8ee5-e026d4133ea9,5166,2023-08-13 07:10:34.416271,True
eefa4675-034e-4be6-b3c7-2be86d755b0f,4871,2024-01-12 02:17:59.765730,True
34bca905-615f-481b-bd25-276a355117c5,1155,2023-12-21 11:10:50.222880,True
8284f9e0-6aed-48f3-9a45-7d36de16fe4c,8458,2024-03-13 13:41:27.339519,True
93fb95c0-5cb3-424b-b331-ba6aba8d9e9b,9350,2024-04-20 11:47:13.598383,True
d051bbba-7552-4e36-833d-74795ff960a6,5926,2023-06-15 11:23:50.357147,True
1afa8a33-ebea-4116-8b07-c29342c8e2ed,3304,2024-02-23 04:04:01.425599,True
1933e81b-d99b-4a99-bf09-5c80879d174e,4918,2024-03-06 07:16:30.322138,True
d1e859f0-666b-4d24-9e56-0cd6b0a15609,6012,2023-10-17 23:53:27.038598,True
91df2e3c-dc9b-4396-8a67-b60b633c91ce,3484,2024-04-09 15:04:57.611850,True
67fee7e2-842b-439b-ae83-017039886651,5746,2023-06-15 05:43:15.393261,True
a94ef2e2-7a6d-4bfe-99ed-19ec2f681a13,4586,2023-07-30 11:56:36.543407,True
d45a8bd6-ef6b-4217-96f5-f704737d7d41,3048,2024-01-13 12:24:48.021229,True
095ae777-5693-49db-bfb6-f3378eed3498,6266,2023-10-08 14:10:53.220608,True
c4b386c7-8abe-44df-be3a-3c1bb7e991a8,9667,2023-07-10 07:56:42.997653,True
149d3999-eece-4fed-af0e-4eddeea34303,5461,2023-10-30 04:01:09.736567,True
fa1e1523-9af8-44c5-8c66-f45752868315,1006,2023-10-12 03:06:26.176696,True
f6209024-016c-41c9-8257-a196bfe916b6,8375,2024-01-23 07:34:21.560335,True
b913bfc3-264f-4d8c-bcf0-774b03ba287a,1988,2023-06-03 08:05:49.056080,True
193fe7cf-0942-431c-a676-83830a89d2bb,8729,2024-01-03 13:24:05.364542,True
ed285bed-4ef2-417f-b9f5-fd26ebf841f7,2087,2023-11-29 13:41:54.469342,True
4cbc5216-bec6-4ff7-b59c-a06c764693e7,3222,2023-11-11 00:11:37.373904,True
ffff794b-112c-48a9-9893-ef14296697ec,1182,2023-12-06 00:21:14.208869,True
f8e3ed31-4124-4693-b060-8b7b45ff2bc9,4417,2024-02-09 17:44:45.951997,True
a0374bd8-e3c8-41e8-a511-0ecd8536d5b2,5281,2023-10-21 17:06:33.071185,True
a651dfea-ed91-4dfc-af24-d2137f4ecbfc,4531,2024-03-14 16:19:35.880309,True
d877f196-8ab8-4e98-aa3f-8907ae909578,4519,2023-08-20 17:10:27.446544,True
2d41c17b-d4c1-4a0d-98eb-e091569f8945,4665,2023-10-17 07:53:02.640941,True
f5641a82-600b-4159-98e2-5a0feddcf515,1177,2023-10-19 06:34:51.751191,True
260d1c39-1f57-4960-9d3b-ddbb524a0499,2199,2023-06-16 06:07:23.848694,True
d5e5fdb4-a9f5-4548-a757-72f5bc6d3df8,6714,2023-10-06 12:10:35.390179,True
8d9c0bad-ac8c-4aae-b24e-69eb71b74174,8039,2024-03-18 21:34:47.018766,True
596cf8a0-b6d2-4a88-b5a9-3f9706b18bbb,5488,2024-03-20 01:15:53.340783,True
1584e04f-3c4d-4591-b8bd-483bb136a49b,7397,2023-06-15 17:47:58.179096,True
d6e4f236-54b6-4736-8e7c-9037b264d83d,1509,2023-10-25 00:40:59.413360,True
51888e23-4c60-47b6-bb86-ea8c5141876c,4399,2024-01-02 03:07:10.442681,True
4db5b29a-dcca-4cc8-b50a-304edb1a1dae,6638,2024-01-26 13:55:45.764982,True
1045d3d9-b251-48b8-9551-470b9060f25e,3511,2024-02-17 13:28:07.023285,True
2529e535-11be-4dae-a916-febfc5f8dce7,5731,2024-01-14 19:27:28.944034,True
f7af52ec-8be0-4762-b4f1-82628a04739b,3421,2023-10-16 05:22:14.176634,True
0f853a4c-c53c-4c40-bcdf-bc291e8c9567,6303,2023-07-28 18:44:28.623531,True
347b37f4-75b1-4f72-be3e-3a9e700d417b,2839,2024-05-05 02:50:54.690653,True
fa0c104f-4ba4-4546-88e1-62ee65fac94e,2662,2023-06-15 04:13:26.324785,True
e8292c4a-e67c-4059-9064-1a9eda042010,3905,2024-05-07 02:53:39.985728,True
e6281240-f760-4c21-ac53-ad4f12aab94f,1988,2023-08-02 22:48:43.422908,True
f7afe94c-7dd7-4cc1-8986-9a8664757d45,5130,2023-05-20 05:30:53.037507,True
b77b510b-51e3-4dee-a43e-214a7245019b,5142,2023-10-11 12:12:42.052583,True
b42686f4-cd15-4ab4-846d-8c02e773ae99,8162,2024-04-21 08:02:45.896757,True
848b29b3-6914-41d2-9e81-ea0a26c712b1,4899,2023-11-04 18:56:11.210908,True
75bdd395-672d-4973-81dd-34787adf7bfe,1589,2023-05-30 04:22:54.470946,True
e721270a-dbb7-4c70-88a7-79316010ee57,3569,2023-05-23 09:29:30.509877,True
48eee066-7b86-4e69-93c0-402700236f79,9451,2023-10-21 22:34:49.701617,True
c56404ef-d33f-4481-8b24-44acd16b8f4c,7618,2024-03-07 00:59:32.003979,True
b5cc1dda-dbab-4229-9942-a1c9d3cfaf33,2173,2023-12-24 16:05:48.369592,True
9b5a788b-f7e6-4b3d-a2cd-4b54a2bb50d0,8362,2024-05-05 23:46:10.265363,True
2a284306-4a82-4ff1-b915-34b27a4f7d1b,7971,2023-12-16 21:29:57.633709,True
eb0eed6f-d6a3-4aeb-879b-98f1dfe3dad9,9296,2023-11-22 18:49:30.588963,True
f4a5fc60-5a24-462f-a373-62d505f9b3ea,1437,2024-05-02 15:22:02.023983,True
323d0e0c-58e0-44c4-9800-64081bd735e3,8629,2024-04-30 04:15:38.034200,True
bd79c00e-9d3d-472f-a1ee-d8b9014b98ce,2523,2024-03-31 07:48:25.272056,True
98d504ca-2455-431f-9eb9-53c2db0c46a8,3905,2023-07-29 22:49:11.004606,True
b4aac6e9-1255-4d2c-a138-77626f2025f0,4168,2023-12-18 23:27:44.951348,True
db4b8d8e-9fbd-4a8d-b667-6af0ab99611f,8059,2023-12-01 01:35:47.088411,True
5802c413-7530-47dd-89ce-c1ed6658d4aa,6606,2023-12-18 04:40:25.874073,True
c8bf9fa1-b1ef-45c5-bdab-0af3510d2622,5605,2024-01-03 09:33:39.873031,True
90b46c73-e934-404f-be79-a368b34d1073,9420,2023-08-20 09:29:39.023618,True
d39041aa-c616-49de-b433-5130b2e5d45c,1177,2024-04-05 07:27:37.088771,True
3318de0d-6e27-4254-bed4-17afd02db46d,1379,2024-01-17 02:55:28.271872,True
ad4af4e9-a5f6-4b59-9f7c-59124d23aafe,9416,2023-08-06 12:06:05.687099,True
7aadc379-5805-401b-8521-eec46822afaa,9913,2023-11-03 22:32:54.956489,True
e758bc6e-2553-4367-a063-72555dbea368,7111,2023-12-24 17:46:06.279639,True
e5752e8f-3dda-4059-b8ef-7d16124b8eec,6891,2023-11-12 05:16:04.449198,True
69d29a2d-684d-47bc-8728-b8ca8cc1c40c,7910,2023-06-17 21:23:36.990187,True
7b38fc0d-8147-493d-a3e7-460b34705b4b,3905,2023-09-23 02:02:46.634446,True
6ff74a27-78fb-4741-91e2-5de55a443218,4560,2024-05-09 12:56:35.105094,True
3aca3ed8-0855-47d4-9b38-5de71a2a1f66,5314,2024-04-09 08:36:32.024665,True
ee80fd3d-e406-4e41-a99d-fcc4e3ce6628,4607,2023-11-21 13:41:47.521283,True
6f1002e5-da62-4acc-9006-042bdddcd4d5,2140,2023-07-31 01:48:55.742040,True
5a44e2e0-e6ec-44a2-aa0a-0e680f35fc14,8170,2023-08-20 23:51:14.311312,True
4e618726-6062-4fdb-be7c-bdad99a055f7,2740,2024-02-21 04:48:58.154362,True
2f8a42d3-6c67-44ac-9b08-cf28c1213718,9437,2024-03-27 22:37:56.921572,True
c231ec71-0096-4105-afb0-401eb1c45db0,5306,2024-03-10 16:17:10.387181,True
6755dc1c-30c7-4f44-b5d2-a0f552b3a938,1693,2023-07-19 03:34:57.457400,True
fb40087f-cbc5-48b2-9508-26fa82587cea,7235,2023-06-04 23:25:32.803954,True
4004abe7-14af-437e-8277-b736e5ac4e34,5851,2023-06-13 03:17:45.773163,True
7ae3669a-6c20-48b0-be05-40aa26e573e6,5288,2023-09-12 00:10:06.389090,True
09e13e13-7ea6-4bfc-bfdb-af3c7ddbd7f1,9862,2023-07-27 19:11:25.535860,True
180acd9f-796b-4d88-91cd-5b06340178bb,7649,2023-05-17 20:04:47.110495,True
d9dbf9f9-4dc2-469b-a04c-acccb50155f0,6540,2024-04-07 00:38:30.593710,True
fd75ebe4-0d04-46fd-a2aa-abcc113c1abe,5089,2023-08-17 16:13:42.040465,True
0507c8bf-6954-4b0c-b97f-a78680df094a,5497,2023-11-12 14:29:33.015512,True
7fd401ec-2ccb-4ed0-af85-0dcca314d3b5,2523,2023-10-15 14:50:30.581709,True
f70fe457-51c7-4c3d-9397-325c22e5a6fa,2596,2024-05-08 11:05:21.629009,True
a1047ebf-2f31-4767-8e33-3f7179af69da,1988,2024-04-14 01:26:12.667293,True
d18fe139-36c1-48d4-ba0f-f170c0763979,3024,2024-03-21 10:55:19.861742,True
02ca2810-da41-4231-9655-138c03ab190b,1157,2023-11-03 08:21:29.947464,True
85608345-c6f3-4131-9688-401999b1a3c0,8949,2023-06-25 12:18:12.241930,True
4faefe39-9985-475f-be3f-0b73073a9745,2156,2023-08-16 10:36:57.311806,True
e6ea8da5-6f50-4758-a086-59033a1b6c04,2060,2024-04-22 13:29:47.859057,True
20aedeac-c14e-4d88-9b01-e763779cd0c0,6355,2023-07-10 21:25:27.312622,True
b4254a1f-96fd-4468-83d0-4ba333cc1d44,1349,2024-01-24 03:58:51.358244,True
e15ad3c9-3c0e-4ba5-b5c0-049c09eb5473,2866,2023-07-04 16:45:29.952146,True
a6fc8121-c42b-4107-b227-b56f18e4a31d,4485,2024-04-02 02:54:42.676495,True
79161519-622e-4f2c-999f-5c8b5af26080,1249,2023-09-09 22:21:06.495945,True
e25d99fa-44d9-4650-8a23-8c4dcb7c7712,4168,2023-11-06 12:57:10.340175,True
cc2338d3-f54f-44a9-b78e-c6cc90d17306,1070,2023-09-27 22:43:31.871759,True
f73cc8a0-d75c-499a-814b-055daee7e82b,4135,2023-05-22 08:29:38.160358,True
918ad359-a2f7-4d43-8fef-298ec46148a4,9573,2023-11-15 14:29:02.659528,True
2bafcb6e-b29e-4c7a-8595-b4220b7b7428,1099,2023-10-24 21:53:48.596246,True
2d5f9d72-9e9a-42b1-b9ce-abe50b18fd1d,1734,2023-06-15 07:38:12.753724,True
f4269682-ed6a-462f-a67f-218bccafd8e9,1249,2024-01-16 03:08:20.059309,True
fc6af583-4496-45f1-9a8b-9f6388bc1697,9602,2023-08-23 22:46:13.090945,True
77b9d615-f60b-492f-beb4-0a126ad6b6cf,1960,2023-10-17 23:54:01.939560,True
a7cfc3ef-d7a9-453e-b2bf-b5766f18005b,5099,2023-10-17 17:04:13.821569,True
c6787d98-49b5-4186-a62d-c136f4eb6848,4031,2023-09-16 09:31:40.407738,True
aa63b664-7a9d-417c-a161-45400ee0909a,7535,2024-04-09 15:27:46.352907,True
715e8e47-8d31-45cd-8a18-3cbf2f40834f,6232,2024-02-23 00:46:08.053600,True
ce0c9c99-879f-48df-96ae-8112f8a8e1b1,1657,2023-06-09 00:50:57.674642,True
48ae2e7d-e62c-427c-bdd3-8d12f1e5ac07,4234,2023-10-27 09:43:30.026226,True
588e6468-e613-48e3-8a3a-29e6fec142df,3866,2023-07-03 07:48:53.033662,True
9aeed012-2bbe-44f1-a02b-bb3fa3e0c70d,4069,2024-03-19 06:59:51.915901,True
d8787224-3f4f-490a-a113-5a01e3102ec6,2163,2023-10-28 06:38:17.433854,True
bfbee5a5-a040-4bdd-a64b-e6ce1394a863,9324,2023-05-27 20:30:42.338409,True
32d0a46f-0f32-4771-8465-1ddb483a6794,3145,2023-05-14 04:05:16.872536,True
15bd1a05-fb6c-400a-b217-640bf558e440,6092,2023-12-05 17:16:40.407410,True
d344ec9d-929c-4ad7-a942-d82490ca8492,3226,2024-03-05 04:51:03.983514,True
f146512c-90cc-4f86-b092-94c4b2b3ea27,2299,2023-07-31 11:54:59.079831,True
255f5f50-854d-4a0f-a1b1-758f0c17e39c,7576,2024-02-26 02:16:58.959485,True
493cce29-b236-4537-8b00-c05e6b70504e,5166,2023-10-29 07:13:27.249110,True
ccfcfb5e-0e4e-4a56-8eb1-f44a956b8aa6,1349,2024-03-30 06:28:34.060215,True
216d3da6-dbb2-446d-a68d-c83fb7047d7b,2699,2023-09-30 12:27:51.236071,True
c9b34fdb-78f1-4305-97c2-a155f7750d8f,2607,2024-02-13 14:17:03.492357,True
da2672dd-d132-4954-b745-3ee9bd2465b5,4522,2023-12-22 09:17:57.193223,True
f3212fb4-4589-4ee1-83c2-512610592204,1549,2023-09-27 18:56:13.986037,True
c43f1d99-8149-4e21-bace-d31b871900ee,4635,2023-11-28 15:59:16.522838,True
2353696d-1cbf-41ba-89f3-24bda47dbbd2,7028,2024-01-29 16:44:47.925885,True
86530874-bccd-415c-9195-ec213f781976,7044,2023-10-09 23:42:17.181919,True
43d610de-42f0-47a9-8829-7890f8cfcaf5,7604,2023-12-01 18:45:07.127908,True
dace2d8c-fe55-4534-b2b5-6cb6a1f201ee,6025,2024-02-03 15:46:06.131897,True
b8fd86e4-4b3f-46a7-bf71-b528421a6c0c,6435,2023-09-16 07:19:01.631960,True
f5eff12f-ec79-4f69-a769-599f39025055,3652,2023-09-03 06:08:33.602271,True
f832f910-c271-4e6a-9557-20b12a10c6a2,7742,2024-03-03 00:06:22.986605,True
135e49bd-b264-44f7-9e01-0460405ca609,1128,2023-10-03 18:00:07.872514,True
70de32c8-bb4d-4332-a122-3df911793da1,5488,2023-08-24 07:07:43.596454,True
49c2e77c-b75d-4d21-95aa-791361d85f5a,9445,2024-04-27 11:02:04.800066,True
7394a93f-64ce-447f-8936-bf6f83df7085,1182,2024-03-28 08:27:29.575593,True
bc98b5d1-a153-4bfa-9ad5-6b591c1a4480,5851,2023-05-31 13:23:23.343430,True
18fcad9e-cc56-44c2-b508-353179524c3d,7373,2023-10-06 10:54:42.721994,True
04ac7700-5be6-4a8d-815a-e0765189ea88,4059,2023-05-17 18:00:43.375307,True
9d062031-6ba3-4e96-81f5-59852973151a,3835,2023-09-28 02:55:15.322415,True
16826283-6ac2-49c4-8392-81303e883d93,2991,2023-07-09 20:35:54.900250,True
a4bfa056-6076-4908-b5d4-a3df3ae1aa65,2299,2024-01-20 08:10:34.065989,True
0c7a9548-6a7d-4143-bb1c-6840102178d5,5281,2023-08-11 13:48:06.183576,True
79c9cf48-2690-427d-bc4f-a7d611ff5509,2318,2024-01-01 23:46:38.989370,True
c36d75d8-a449-4baf-913e-e8204d6b3b69,6012,2023-08-17 15:00:58.502966,True
df4eefae-9935-411f-aa63-f37960db7725,1442,2023-09-02 02:03:14.114837,True
18bfd98c-a5ce-493b-aa83-6ae530f05c82,9416,2024-01-21 18:50:06.221397,True
0e9ada4e-c61b-4a51-b6dc-ba116571a048,4490,2023-11-02 21:36:40.696665,True
e7786f11-189e-4955-8043-b9fcd1ffa068,8268,2023-12-07 09:01:34.499512,True
7c21ebc9-a66a-49f2-9f3c-af00f7f8aa16,8623,2023-11-02 20:27:41.221589,True
93d674a8-29db-457c-9c16-5c978a554a44,8176,2023-09-16 02:03:04.655660,True
1c3a97eb-6653-43ab-9127-508a74755868,7193,2024-01-17 03:39:04.488075,True
5fc910b4-5782-450f-bff7-21090fa7fe68,9727,2023-10-12 09:26:52.573712,True
5cbc1d43-b92f-4f24-bf69-fff015d035e2,6355,2023-06-06 10:38:47.012446,True
a2338342-31e5-4cf8-8233-9e23aebd3caf,6973,2023-12-01 22:21:30.257397,True
7368b1b3-b469-4c83-bc56-1e671a57bc28,5401,2023-10-09 22:07:20.449577,True
ee7a668a-61f4-4bd2-b0ee-623bd29886c8,9458,2023-09-27 14:21:03.762763,True
bc090f9c-ad2b-4a74-9d19-b45a3e2d699f,9000,2024-05-03 22:40:15.322760,True
9898552d-9f6e-4163-8d9e-9215746a92df,3082,2023-11-14 07:24:52.058020,True
5d89221d-6ca2-4f87-945a-b17c790a88d2,9502,2023-12-03 19:54:23.996552,True
6ee8e944-b0dc-4cf7-8507-6d511f4b2803,3435,2024-01-16 21:59:27.319525,True
f578ee49-565f-42d2-ae7b-16a19d4e3ac0,7235,2023-12-07 02:25:02.483695,True
51cc5b19-4c25-4296-abf0-cefd8d742bc9,4623,2024-05-04 04:36:19.978105,True
992e2654-0eae-4c72-bc41-5590ff7410a3,6769,2024-02-06 18:43:03.200618,True
5d59b490-277b-41c8-b51c-27ec7756ae64,3121,2023-07-23 11:50:24.906356,True
978fad93-a322-411b-bf77-e75af3b4a2ff,2778,2023-10-20 00:59:51.064701,True
9bf4b28d-2b28-4318-b74a-0f41d714c0bb,8342,2024-01-03 10:03:54.539930,True
04ecfe44-242a-44cb-a7c8-4066e78ac1fb,9245,2023-09-18 14:55:09.637500,True
5a889ee0-9d06-48b5-90de-11e95983fef2,4110,2023-09-21 13:40:08.492903,True
e7e31900-bf04-4a1c-9ee3-4d434ac89844,7199,2023-10-27 08:08:51.973677,True
6e991f5d-5685-4af4-ac39-695dcbb073d6,6351,2023-12-01 11:33:17.424650,True
7733bbdd-0fd3-488b-9bc9-8ea63e9c2d4a,8265,2023-08-12 10:39:17.701682,True
6250ef31-a242-4059-b610-56a8b1d9ced5,1928,2023-11-15 09:31:50.202281,True
8acccd81-887b-46ca-9957-2410570897ef,2696,2023-07-09 15:42:37.654192,True
b791c2da-6ee8-4774-9950-43e3cd97e181,6777,2024-05-10 10:25:31.280496,True
766d5e5c-1682-4fb9-b12a-2dd825cfa51a,9836,2023-08-18 15:05:58.180596,True
820511eb-2049-47c5-98f2-6894a744315c,4154,2024-04-14 11:07:48.122923,True
0e68c775-c6e5-4e17-81bf-4f3c25d51084,3800,2024-03-17 18:21:25.606489,True
867080f8-0f14-433a-8f6f-40a875c052ba,2950,2023-12-23 16:55:07.285894,True
877b3862-76a3-45b2-a2f5-931ad35895e1,1157,2023-07-24 01:41:15.065029,True
cd066128-a282-4635-a9c4-ff1231e0d868,7263,2023-06-23 14:39:00.918776,True
cc39f8ba-0db4-4036-8d3d-0c72e5a6de3c,5463,2024-02-03 11:29:54.370152,True
9bf4e05f-1edc-4a39-89d2-e406786882ce,6157,2023-09-19 21:08:16.818429,True
265a83fc-db56-4ae8-af1e-4745c702ae70,8633,2023-10-28 00:32:04.357129,True
e5fe3441-bff6-4872-9fb2-59f5edd18478,5166,2023-11-02 08:00:36.458407,True
6ec81fdf-03bb-4d1f-8699-c53bb6860cbe,4123,2024-02-20 13:11:36.495167,True
236740e1-291f-4e8b-ae4a-69407948f4e7,2411,2024-03-10 20:08:16.424321,True
8ef01415-a1d4-45ac-a253-7ea69c573157,7052,2024-05-05 15:14:39.973215,True
885eaa72-8d15-4b0f-9827-de5cbbb9a06c,3680,2024-04-23 19:48:04.014857,True
38024672-4051-4f2f-973d-a67b915565fd,8187,2023-08-26 16:13:40.905849,True
18be5660-4433-4389-a2e9-0788dab6d414,5076,2024-02-03 10:32:04.283742,True
d318a376-fa01-464a-89c8-84958fe7805e,3121,2023-08-24 00:14:49.046644,True
eefee167-6419-400d-a997-7ddd57adfaf8,1829,2023-06-16 17:49:19.232734,True
a973f779-0471-42aa-9a76-2623236135ba,5732,2024-05-07 14:52:46.132788,True
345ac33e-e692-4c36-8038-7618cd161af1,3867,2023-08-26 08:25:07.849303,True
f4f850bb-5027-4838-96e0-ee55b2f5a66f,9667,2023-12-09 02:32:04.402775,True
d9c8581c-c208-4f9c-96a2-5a2c8315031c,3103,2024-03-16 07:12:46.135103,True
99e65888-5d2e-4f07-82dd-36a5f959d4cf,6351,2023-07-31 14:04:32.396017,True
331c1b36-2be5-4b76-8a00-acf5f9ba0aec,8458,2024-03-10 10:29:27.779428,True
023970bd-06f1-48d6-a386-8a7afbb6e77b,3259,2023-09-25 06:31:25.304443,True
655caf11-367b-4978-bc6c-6d54dc064791,3711,2023-09-08 09:16:17.794724,True
ce6eee59-e17e-4a0a-bd8c-6eac438a1b38,3422,2024-02-11 11:46:43.935245,True
3b5a8361-8f38-4892-9bf2-c454fb39206b,1672,2023-05-20 19:38:15.525674,True
c3a16cee-3623-44c5-b8d8-04168f6645a9,3798,2024-03-12 01:16:26.011041,True
f2b07541-e5da-4ad5-958f-864a0afd8170,3121,2023-10-28 12:43:07.335589,True
fda83e0b-41b0-4bcc-9633-da00a6dd9ce6,1349,2024-04-29 21:18:02.702606,True
20fa6a73-3e13-47b1-ac9f-c9fe1b927578,2305,2023-12-21 01:58:44.907947,True
ee04950d-cfdd-4480-9a22-739f93957e69,5982,2023-09-27 12:22:09.468566,True
f7c9a8f2-ebb0-4d20-9932-127328790ddf,5772,2023-11-03 17:03:27.053905,True
9e13d343-8b8f-4857-8a39-1a4ef926a5be,6525,2024-01-13 18:13:21.830073,True
566dc98a-c935-4794-8e08-af60fd2f3f7f,7572,2023-12-28 19:23:31.421184,True
068daaa8-9995-4719-8d99-90144f82d263,3511,2024-01-04 05:50:51.831256,True
69f63dc8-ff30-4c1b-8c76-7f894e4db336,8813,2023-12-26 10:46:50.821136,True
f6362c16-64d4-45d1-93ff-724f2e0c3a58,1913,2024-02-21 04:44:00.241906,True
6fab3f18-bec7-4845-8385-ebf3bb9bf6f8,5554,2023-12-30 16:25:35.030176,True
6ebe11c1-90cb-434b-adf7-60d26daf8cbc,7309,2024-03-03 07:52:32.852725,True
c6454b6d-d87f-4226-98dd-1f5dd82644c1,3839,2023-11-02 16:17:37.527360,True
65ae213f-3700-44f0-8505-fb9625ecd724,7052,2024-03-18 15:33:19.282359,True
caaf7a27-5d4a-4102-b2a9-eb532370fa40,6441,2024-02-16 04:40:01.750826,True
ed47717b-99e4-43ca-a414-dbc54ef9f612,5006,2023-11-03 14:00:56.389614,True
706789e2-4839-4352-8913-3edbd3784a66,1717,2024-04-27 17:15:28.520085,True
fdc7b55f-e676-40b7-9257-11e967b7b4b7,5472,2023-06-22 05:00:23.556833,True
30228d52-a46a-4220-a2d2-8cf811922937,5165,2023-06-13 18:08:20.463675,True
54839ade-ae82-45a2-b8e2-445d70328125,2555,2024-04-12 12:51:19.078354,True
3b6f94c5-33c2-4345-b2bc-42809e8530eb,2864,2023-12-17 08:07:50.313450,True
cdd4d95c-0616-4a5d-abba-9f4900380483,3259,2024-03-25 12:18:49.076761,True
3a7b46ad-c7c6-4f28-99f7-144af7c1eae2,7993,2023-11-20 20:21:12.314884,True
0bc8eefd-a5da-4a92-b2f5-b23cc52aa73f,3752,2024-01-22 08:50:11.670045,True
7e0efe2a-deff-401c-bbbf-c936564b32bf,1541,2024-03-05 15:37:59.597901,True
65aa425a-2258-417b-a922-92225f161787,8032,2023-11-14 18:22:51.393399,True
4bbae29d-58fd-4caa-a850-7e0b53178700,7971,2023-07-09 11:53:02.523430,True
1e46666a-fe59-45d4-94dc-765acdf8d869,3191,2023-07-03 01:51:34.538039,True
3589a1d1-9463-47ed-bdd3-aaaf2302eda3,9609,2023-07-30 11:53:20.357165,True
5dd56458-87b2-42b5-bc6c-d9fa53f64706,6568,2023-11-12 16:46:31.609625,True
c11e2227-d338-48b8-a644-ce37edc4e14b,2299,2023-06-01 18:13:16.631346,True
b90747b1-e740-4870-b7a7-c298ad019f1f,2294,2023-10-06 08:16:43.915876,True
42ea1b0f-c196-4c8a-a848-3912f80ba758,4006,2024-04-03 10:15:45.383181,True
0d159897-330a-4a98-9e24-113f413a5f04,8351,2024-01-15 13:18:38.956882,True
7d90c318-b4b1-4b6a-aa77-2331fdb58ddd,8226,2023-11-29 20:01:58.208191,True
91c0a1e7-b15a-430f-8565-473dab80b65a,1366,2023-10-13 10:36:52.101283,True
e2c39208-0055-4d87-8ebb-f48a259d6090,8033,2023-11-17 02:07:11.199822,True
d6605db4-e7bb-4ca1-a42f-5a90db91eb37,6750,2023-09-09 05:51:57.725482,True
ab1ad636-9540-427d-94f9-c404694dfb25,5346,2024-03-24 06:19:52.162341,True
36a7db8b-05a9-4ae4-b2ea-69d6d4216212,5731,2024-02-23 09:25:40.978730,True
3536ed7b-9357-490c-bd01-9a0ee543a313,4665,2024-02-24 12:03:35.628869,True
7d655618-598f-4d6e-8406-6914294e572d,2030,2023-09-15 07:20:01.249414,True
7874523f-5ad7-443d-9c3d-95dea4e9cc52,6012,2023-06-10 05:43:09.984630,True
